,Value,AvgPred,column
10,0.6666666666666666,0.08666959964804223,Persistent_EPS_in_the_Last_Four_Seasons
11,0.7333333333333333,0.08666959964804223,Persistent_EPS_in_the_Last_Four_Seasons
12,0.8,0.08666959964804223,Persistent_EPS_in_the_Last_Four_Seasons
13,0.8666666666666667,0.08666959964804223,Persistent_EPS_in_the_Last_Four_Seasons
14,0.9333333333333333,0.08666959964804223,Persistent_EPS_in_the_Last_Four_Seasons
0,0.0,0.08842938847338319,Cash_Flow_Per_Share
1,0.06666666666666667,0.08842938847338319,Cash_Flow_Per_Share
2,0.13333333333333333,0.08842938847338319,Cash_Flow_Per_Share
3,0.2,0.08842938847338319,Cash_Flow_Per_Share
4,0.26666666666666666,0.08842938847338319,Cash_Flow_Per_Share
5,0.3333333333333333,0.09224226426162194,Cash_Flow_Per_Share
6,0.4,0.09224226426162194,Cash_Flow_Per_Share
7,0.4666666666666667,0.09224226426162194,Cash_Flow_Per_Share
8,0.5333333333333333,0.09224226426162194,Cash_Flow_Per_Share
9,0.6,0.09224226426162194,Cash_Flow_Per_Share
10,0.6666666666666666,0.09224226426162194,Cash_Flow_Per_Share
11,0.7333333333333333,0.09224226426162194,Cash_Flow_Per_Share
12,0.8,0.09224226426162194,Cash_Flow_Per_Share
13,0.8666666666666667,0.09224226426162194,Cash_Flow_Per_Share
14,0.9333333333333333,0.09224226426162194,Cash_Flow_Per_Share
0,0.0,0.09224226426162194,Revenue_Per_Share_(Yuan_¥)
1,201333333.33333334,0.09224226426162194,Revenue_Per_Share_(Yuan_¥)
2,402666666.6666667,0.09224226426162194,Revenue_Per_Share_(Yuan_¥)
3,604000000.0,0.09224226426162194,Revenue_Per_Share_(Yuan_¥)
4,805333333.3333334,0.09224226426162194,Revenue_Per_Share_(Yuan_¥)
5,1006666666.6666667,0.09224226426162194,Revenue_Per_Share_(Yuan_¥)
6,1208000000.0,0.09224226426162194,Revenue_Per_Share_(Yuan_¥)
7,1409333333.3333335,0.09224226426162194,Revenue_Per_Share_(Yuan_¥)
8,1610666666.6666667,0.09224226426162194,Revenue_Per_Share_(Yuan_¥)
9,1812000000.0,0.09224226426162194,Revenue_Per_Share_(Yuan_¥)
10,2013333333.3333335,0.09224226426162194,Revenue_Per_Share_(Yuan_¥)
11,2214666666.666667,0.09224226426162194,Revenue_Per_Share_(Yuan_¥)
12,2416000000.0,0.09224226426162194,Revenue_Per_Share_(Yuan_¥)
13,2617333333.3333335,0.09224226426162194,Revenue_Per_Share_(Yuan_¥)
14,2818666666.666667,0.09224226426162194,Revenue_Per_Share_(Yuan_¥)
0,0.0,0.08329667106613874,Operating_Profit_Per_Share_(Yuan_¥)
1,0.06666666666666667,0.08432321454758762,Operating_Profit_Per_Share_(Yuan_¥)
2,0.13333333333333333,0.09238891333040035,Operating_Profit_Per_Share_(Yuan_¥)
3,0.2,0.09238891333040035,Operating_Profit_Per_Share_(Yuan_¥)
4,0.26666666666666666,0.09238891333040035,Operating_Profit_Per_Share_(Yuan_¥)
5,0.3333333333333333,0.09238891333040035,Operating_Profit_Per_Share_(Yuan_¥)
6,0.4,0.09238891333040035,Operating_Profit_Per_Share_(Yuan_¥)
7,0.4666666666666667,0.09238891333040035,Operating_Profit_Per_Share_(Yuan_¥)
8,0.5333333333333333,0.09238891333040035,Operating_Profit_Per_Share_(Yuan_¥)
9,0.6,0.09238891333040035,Operating_Profit_Per_Share_(Yuan_¥)
10,0.6666666666666666,0.09238891333040035,Operating_Profit_Per_Share_(Yuan_¥)
11,0.7333333333333333,0.09238891333040035,Operating_Profit_Per_Share_(Yuan_¥)
12,0.8,0.09238891333040035,Operating_Profit_Per_Share_(Yuan_¥)
13,0.8666666666666667,0.09238891333040035,Operating_Profit_Per_Share_(Yuan_¥)
14,0.9333333333333333,0.09238891333040035,Operating_Profit_Per_Share_(Yuan_¥)
0,0.0,0.0896025810236105,Per_Share_Net_profit_before_tax_(Yuan_¥)
1,0.06666666666666667,0.0896025810236105,Per_Share_Net_profit_before_tax_(Yuan_¥)
2,0.13333333333333333,0.0907757735738378,Per_Share_Net_profit_before_tax_(Yuan_¥)
3,0.2,0.09238891333040035,Per_Share_Net_profit_before_tax_(Yuan_¥)
4,0.26666666666666666,0.09238891333040035,Per_Share_Net_profit_before_tax_(Yuan_¥)
5,0.3333333333333333,0.09238891333040035,Per_Share_Net_profit_before_tax_(Yuan_¥)
6,0.4,0.09238891333040035,Per_Share_Net_profit_before_tax_(Yuan_¥)
7,0.4666666666666667,0.09238891333040035,Per_Share_Net_profit_before_tax_(Yuan_¥)
8,0.5333333333333333,0.09238891333040035,Per_Share_Net_profit_before_tax_(Yuan_¥)
9,0.6,0.09238891333040035,Per_Share_Net_profit_before_tax_(Yuan_¥)
10,0.6666666666666666,0.09238891333040035,Per_Share_Net_profit_before_tax_(Yuan_¥)
